,time,temperature_2m,weather_code,precipitation_probability,rain,showers,snowfall,visibility,pressure_msl,latitude,longitude,elevation,timezone
1605,2025-10-15T21:00,11.5,2,0,0.0,0.0,0.0,24140.0,1016.0,34.125,74.75,1589.0,GMT
1606,2025-10-15T22:00,10.9,1,0,0.0,0.0,0.0,24140.0,1016.1,34.125,74.75,1589.0,GMT
1607,2025-10-15T23:00,10.3,1,0,0.0,0.0,0.0,24140.0,1016.3,34.125,74.75,1589.0,GMT
1608,2025-10-16T00:00,10.2,1,0,0.0,0.0,0.0,24140.0,1016.6,34.125,74.75,1589.0,GMT
1609,2025-10-16T01:00,10.8,0,0,0.0,0.0,0.0,24140.0,1017.1,34.125,74.75,1589.0,GMT
1610,2025-10-16T02:00,11.8,0,0,0.0,0.0,0.0,24140.0,1017.8,34.125,74.75,1589.0,GMT
1611,2025-10-16T03:00,13.3,0,1,0.0,0.0,0.0,24140.0,1018.1,34.125,74.75,1589.0,GMT
1612,2025-10-16T04:00,15.3,0,1,0.0,0.0,0.0,24140.0,1018.0,34.125,74.75,1589.0,GMT
1613,2025-10-16T05:00,17.7,0,1,0.0,0.0,0.0,24140.0,1017.7,34.125,74.75,1589.0,GMT
1614,2025-10-16T06:00,19.7,0,2,0.0,0.0,0.0,24140.0,1017.0,34.125,74.75,1589.0,GMT
1615,2025-10-16T07:00,21.2,0,2,0.0,0.0,0.0,24140.0,1015.7,34.125,74.75,1589.0,GMT
1616,2025-10-16T08:00,22.3,0,2,0.0,0.0,0.0,24140.0,1014.1,34.125,74.75,1589.0,GMT
1617,2025-10-16T09:00,22.9,0,3,0.0,0.0,0.0,24140.0,1012.9,34.125,74.75,1589.0,GMT
1618,2025-10-16T10:00,22.9,0,3,0.0,0.0,0.0,24140.0,1012.4,34.125,74.75,1589.0,GMT
1619,2025-10-16T11:00,22.4,0,3,0.0,0.0,0.0,24140.0,1012.2,34.125,74.75,1589.0,GMT
1620,2025-10-16T12:00,21.4,0,3,0.0,0.0,0.0,24140.0,1012.5,34.125,74.75,1589.0,GMT
1621,2025-10-16T13:00,19.5,1,3,0.0,0.0,0.0,24140.0,1013.3,34.125,74.75,1589.0,GMT
1622,2025-10-16T14:00,17.0,1,3,0.0,0.0,0.0,24140.0,1014.5,34.125,74.75,1589.0,GMT
1623,2025-10-16T15:00,14.9,1,3,0.0,0.0,0.0,24140.0,1015.5,34.125,74.75,1589.0,GMT
1624,2025-10-16T16:00,13.3,1,2,0.0,0.0,0.0,24140.0,1016.2,34.125,74.75,1589.0,GMT
1625,2025-10-16T17:00,12.1,1,2,0.0,0.0,0.0,24140.0,1016.7,34.125,74.75,1589.0,GMT
1626,2025-10-16T18:00,11.1,1,2,0.0,0.0,0.0,24140.0,1017.1,34.125,74.75,1589.0,GMT
1627,2025-10-16T19:00,10.5,1,1,0.0,0.0,0.0,24140.0,1017.2,34.125,74.75,1589.0,GMT
1628,2025-10-16T20:00,10.1,1,1,0.0,0.0,0.0,24140.0,1017.2,34.125,74.75,1589.0,GMT
1629,2025-10-16T21:00,9.7,1,0,0.0,0.0,0.0,24140.0,1017.2,34.125,74.75,1589.0,GMT
1630,2025-10-16T22:00,9.1,1,0,0.0,0.0,0.0,24140.0,1017.3,34.125,74.75,1589.0,GMT
1631,2025-10-16T23:00,8.5,1,0,0.0,0.0,0.0,24140.0,1017.3,34.125,74.75,1589.0,GMT
